timestamp,tmpc,relh,sped,feel,p01m,ERCOT,Max-T,Min-T,M-label,W-label,H-label
1/1/2018 1:00,-0.833333333,91.39333333,12.77777778,20.79222222,0,50567.06968,1.901111111,-2.63,1,1,1
1/1/2018 2:00,-1.284444444,90.4,12.26666667,20.20333333,0,50617.08798,1.901111111,-2.63,1,1,1
1/1/2018 3:00,-1.752222222,91.59,11.88333333,19.27666667,0,50694.30009,1.901111111,-2.63,1,1,1
1/1/2018 4:00,-1.895555556,90.94666667,12.90555556,18.68555556,0,50999.59169,1.901111111,-2.63,1,1,1
1/1/2018 5:00,-1.968888889,89.36666667,12.39444444,18.70777778,0,51723.73202,1.901111111,-2.63,1,1,1
1/1/2018 6:00,-2.321111111,83.38666667,10.86111111,18.70888889,0,52955.63426,1.901111111,-2.63,1,1,1
1/1/2018 7:00,-2.493333333,80.23,10.60555556,18.29111111,0,54303.08218,1.901111111,-2.63,1,1,1
1/1/2018 8:00,-2.63,76.36333333,12.01111111,17.16888889,0,55099.26744,1.901111111,-2.63,1,1,1
1/1/2018 9:00,-1.642222222,73.53,12.01111111,19.27333333,0,55553.88721,1.901111111,-2.63,1,1,1
1/1/2018 10:00,-1.043333333,69.78333333,12.26666667,20.48222222,0,56070.39046,1.901111111,-2.63,1,1,1
1/1/2018 11:00,-0.37,67.12,9.455555556,23.98888889,0,55948.92352,1.901111111,-2.63,1,1,1
1/1/2018 12:00,0.413333333,65.26,8.944444444,26.09111111,0,55277.73031,1.901111111,-2.63,1,1,1
1/1/2018 13:00,1.062222222,60.59333333,10.35,26.09888889,0,54097.79947,1.901111111,-2.63,1,1,1
1/1/2018 14:00,1.611111111,57.77666667,10.47777778,27.22333333,0,52638.07541,1.901111111,-2.63,1,1,1
1/1/2018 15:00,1.901111111,57.57666667,9.455555556,28.43,0,51448.20072,1.901111111,-2.63,1,1,1
1/1/2018 16:00,1.604444444,56.4,8.688888889,28.34444444,0,50789.64132,1.901111111,-2.63,1,1,1
1/1/2018 17:00,0.321111111,55.88,6.644444444,26.79555556,0,51352.31578,1.901111111,-2.63,1,1,1
1/1/2018 18:00,-0.431111111,55.49,4.216666667,27.1,0,54211.99588,1.901111111,-2.63,1,1,1
1/1/2018 19:00,-1.024444444,60.18666667,5.622222222,25.15111111,0,57004.47628,1.901111111,-2.63,1,1,1
1/1/2018 20:00,-1.462222222,63.42333333,5.494444444,24.74333333,0,57297.39945,1.901111111,-2.63,1,1,1
1/1/2018 21:00,-1.635555556,61.00666667,4.088888889,25.83222222,0,57246.95656,1.901111111,-2.63,1,1,1
1/1/2018 22:00,-1.493333333,60.94333333,6.388888889,24.24,0,56339.31002,1.901111111,-2.63,1,1,1
1/1/2018 23:00,-1.666666667,61.06666667,5.494444444,23.98888889,0,54402.04123,1.901111111,-2.63,1,1,1
1/2/2018 0:00,-1.666666667,57.71666667,5.877777778,24.08333333,0,52550.80369,0.166666667,-2.333333333,1,2,0
1/2/2018 1:00,-1.777777778,58.62333333,4.727777778,24.61777778,0,51180.17031,0.166666667,-2.333333333,1,2,0
1/2/2018 2:00,-1.888888889,56.97666667,6.261111111,22.35,0,50492.67068,0.166666667,-2.333333333,1,2,0
1/2/2018 3:00,-2.111111111,57.46333333,6.133333333,21.86333333,0,50220.57629,0.166666667,-2.333333333,1,2,0
1/2/2018 4:00,-2.333333333,58.28666667,6.772222222,20.91333333,0,50376.20198,0.166666667,-2.333333333,1,2,0
1/2/2018 5:00,-2.296666667,58.15,5.366666667,22.55222222,0,51246.18297,0.166666667,-2.333333333,1,2,0
1/2/2018 6:00,-2.296666667,58.56,7.283333333,20.61,0,53359.28912,0.166666667,-2.333333333,1,2,0
1/2/2018 7:00,-2.284444444,59.40333333,5.494444444,21.96111111,0,56175.63306,0.166666667,-2.333333333,1,2,0
1/2/2018 8:00,-2.147777778,58.10333333,6.516666667,21.33555556,0,57805.27311,0.166666667,-2.333333333,1,2,0
1/2/2018 9:00,-1.543333333,58.39,7.666666667,22.05333333,0,58347.53961,0.166666667,-2.333333333,1,2,0
1/2/2018 10:00,-0.981111111,58.56333333,7.155555556,23.55222222,0,58976.88051,0.166666667,-2.333333333,1,2,0
1/2/2018 11:00,-0.715555556,60.60333333,6.516666667,24.59,0,59169.75344,0.166666667,-2.333333333,1,2,0
1/2/2018 12:00,-0.333333333,66.70333333,7.283333333,25.05222222,0,58728.06836,0.166666667,-2.333333333,1,2,0
1/2/2018 13:00,-0.111111111,71.41,7.027777778,25.55333333,0,57943.43934,0.166666667,-2.333333333,1,2,0
1/2/2018 14:00,0.104444444,82.99666667,6.9,26.11,0,57341.89343,0.166666667,-2.333333333,1,2,0
1/2/2018 15:00,0,89.19333333,6.133333333,26.39888889,0,56978.44408,0.166666667,-2.333333333,1,2,0
1/2/2018 16:00,0.166666667,87.17,6.516666667,26.45666667,0,57030.79318,0.166666667,-2.333333333,1,2,0
1/2/2018 17:00,0.006666667,69.16333333,8.177777778,25.16444444,0,57885.45889,0.166666667,-2.333333333,1,2,0
1/2/2018 18:00,-0.216666667,65.43,9.711111111,24.04555556,0,60183.75054,0.166666667,-2.333333333,1,2,0
1/2/2018 19:00,-0.845555556,73.99666667,10.73333333,21.88666667,0,61948.67944,0.166666667,-2.333333333,1,2,0
1/2/2018 20:00,-1.241111111,83.76666667,10.22222222,21.21666667,0,61781.61366,0.166666667,-2.333333333,1,2,0
1/2/2018 21:00,-1.455555556,88.84,8.305555556,22.34222222,0,61125.41192,0.166666667,-2.333333333,1,2,0
1/2/2018 22:00,-1.345555556,75.45333333,8.944444444,22.31888889,0,59549.12311,0.166666667,-2.333333333,1,2,0
1/2/2018 23:00,-1.443333333,63.38,8.561111111,21.98444444,0,56984.7131,0.166666667,-2.333333333,1,2,0
1/3/2018 0:00,-1.665555556,60.84333333,9.455555556,20.99777778,0,54990.74437,9.456666667,-4.642222222,1,3,0
1/3/2018 1:00,-2.388888889,66.91333333,7.155555556,20.64777778,0,53932.17519,9.456666667,-4.642222222,1,3,0
1/3/2018 2:00,-3.067777778,69.74,5.238888889,20.92222222,0,53706.42586,9.456666667,-4.642222222,1,3,0
1/3/2018 3:00,-3.166666667,70.32666667,5.877777778,19.87111111,0,53907.18388,9.456666667,-4.642222222,1,3,0
1/3/2018 4:00,-3.586666667,71.64666667,5.75,19.13777778,0,54627.44681,9.456666667,-4.642222222,1,3,0
1/3/2018 5:00,-3.777777778,71.37666667,5.366666667,18.94555556,0,55927.53652,9.456666667,-4.642222222,1,3,0
1/3/2018 6:00,-4.388888889,74.57333333,5.238888889,17.66333333,0,58500.38652,9.456666667,-4.642222222,1,3,0
1/3/2018 7:00,-4.642222222,77.46333333,4.472222222,17.91888889,0,61855.51555,9.456666667,-4.642222222,1,3,0
1/3/2018 8:00,-3.005555556,71.67333333,5.238888889,20.61444444,0,62889.9725,9.456666667,-4.642222222,1,3,0
1/3/2018 9:00,-0.771111111,59.71,9.072222222,22.86444444,0,61351.86095,9.456666667,-4.642222222,1,3,0
1/3/2018 10:00,1.5,54.41666667,9.838888889,27.40777778,0,58605.55471,9.456666667,-4.642222222,1,3,0
1/3/2018 11:00,3.26,41.48666667,9.2,31.73777778,0,55573.30929,9.456666667,-4.642222222,1,3,0
1/3/2018 12:00,5.838888889,31.41,9.455555556,37.14,0,52365.39939,9.456666667,-4.642222222,1,3,0
1/3/2018 13:00,7.536666667,26.87,8.944444444,41.71555556,0,49273.12221,9.456666667,-4.642222222,1,3,0
1/3/2018 14:00,8.574444444,24.54666667,9.583333333,44.18222222,0,46785.43518,9.456666667,-4.642222222,1,3,0
1/3/2018 15:00,9.456666667,24.73333333,8.561111111,46.23888889,0,44595.06254,9.456666667,-4.642222222,1,3,0
1/3/2018 16:00,9.326666667,25.26,7.283333333,46.65666667,0,43241.16479,9.456666667,-4.642222222,1,3,0
1/3/2018 17:00,7.42,28.48333333,4.344444444,43.65333333,0,43164.50219,9.456666667,-4.642222222,1,3,0
1/3/2018 18:00,5.413333333,36.61,1.277777778,40.86333333,0,45729.56991,9.456666667,-4.642222222,1,3,0
1/3/2018 19:00,2.876666667,52.66333333,0,37.17777778,0,49544.06319,9.456666667,-4.642222222,1,3,0
1/3/2018 20:00,1.5,64.60666667,0,34.71111111,0,50707.82226,9.456666667,-4.642222222,1,3,0
1/3/2018 21:00,0.654444444,71.99333333,0,33.16666667,0,51398.17648,9.456666667,-4.642222222,1,3,0
1/3/2018 22:00,9.25E-17,71.60333333,0.511111111,31.53555556,0,51088.64927,9.456666667,-4.642222222,1,3,0
1/3/2018 23:00,-0.271111111,65.92333333,1.15,30.40777778,0,49504.10529,9.456666667,-4.642222222,1,3,0
1/4/2018 0:00,-0.37,70.81333333,0.766666667,30.62666667,0,48096.867,12.65444444,-3.438888889,1,4,0
1/4/2018 1:00,-1.543333333,73.06,0.383333333,28.85444444,0,47332.28236,12.65444444,-3.438888889,1,4,0
1/4/2018 2:00,-1.66,74.20333333,0.383333333,28.60333333,0,47232.81445,12.65444444,-3.438888889,1,4,0
1/4/2018 3:00,-2.172222222,73.77,0,28.07777778,0,47503.65129,12.65444444,-3.438888889,1,4,0
1/4/2018 4:00,-2.833333333,79.60333333,0,27.2,0,48222.42085,12.65444444,-3.438888889,1,4,0
1/4/2018 5:00,-3.438888889,77.66333333,1.788888889,23.73,0,49670.90392,12.65444444,-3.438888889,1,4,0
1/4/2018 6:00,-3.043333333,78.18,1.277777778,25.09555556,0,52341.61354,12.65444444,-3.438888889,1,4,0
1/4/2018 7:00,-3.123333333,80.09666667,0.383333333,25.95222222,0,55935.00467,12.65444444,-3.438888889,1,4,0
1/4/2018 8:00,-0.647777778,78.34333333,1.022222222,29.90666667,0,57163.14489,12.65444444,-3.438888889,1,4,0
1/4/2018 9:00,4.062222222,59.11666667,3.194444444,36.85555556,0,55477.26698,12.65444444,-3.438888889,1,4,0
1/4/2018 10:00,7.265555556,36.83,2.172222222,43.87333333,0,52336.90362,12.65444444,-3.438888889,1,4,0
1/4/2018 11:00,9.474444444,26.16666667,1.277777778,48.46111111,0,49132.37386,12.65444444,-3.438888889,1,4,0
1/4/2018 12:00,10.61111111,21.35,0.766666667,50.93777778,0,46374.03235,12.65444444,-3.438888889,1,4,0
1/4/2018 13:00,11.78444444,18.86666667,1.788888889,52.94777778,0,43943.12599,12.65444444,-3.438888889,1,4,0
1/4/2018 14:00,12.14222222,19.29333333,2.044444444,53.15444444,0,42180.73735,12.65444444,-3.438888889,1,4,0
1/4/2018 15:00,12.65444444,18.89333333,2.427777778,54.12222222,0,40805.36506,12.65444444,-3.438888889,1,4,0
1/4/2018 16:00,12.01222222,19.48666667,2.172222222,53.33777778,0,40381.17735,12.65444444,-3.438888889,1,4,0
1/4/2018 17:00,9.437777778,26.01,2.044444444,48.89,0,41141.73325,12.65444444,-3.438888889,1,4,0
1/4/2018 18:00,7.784444444,33.28,1.661111111,46,0,43647.74109,12.65444444,-3.438888889,1,4,0
1/4/2018 19:00,5.765555556,48.03333333,1.277777778,41.71,0,46243.25068,12.65444444,-3.438888889,1,4,0
1/4/2018 20:00,4.758888889,59.73,0.894444444,40.05111111,0,46716.68785,12.65444444,-3.438888889,1,4,0
1/4/2018 21:00,4.567777778,66.53666667,0,40.22222222,0,46692.93716,12.65444444,-3.438888889,1,4,0
1/4/2018 22:00,3.592222222,69.1,1.661111111,37.36,0,45640.17835,12.65444444,-3.438888889,1,4,0
1/4/2018 23:00,3.598888889,72.04666667,0,38.47777778,0,43649.85627,12.65444444,-3.438888889,1,4,0
1/5/2018 0:00,3.272222222,74.40333333,0,38.08888889,0,41823.63554,16.67888889,1.691111111,1,5,0
1/5/2018 1:00,3.043333333,74.27666667,0,37.47777778,0,40595.29842,16.67888889,1.691111111,1,5,0
1/5/2018 2:00,2.833333333,77.75333333,0,37.1,0,40132.84271,16.67888889,1.691111111,1,5,0
1/5/2018 3:00,2.376666667,77.29666667,0,36.27777778,0,40102.91134,16.67888889,1.691111111,1,5,0
1/5/2018 4:00,1.853333333,77.75666667,0.766666667,34.88,0,40599.94639,16.67888889,1.691111111,1,5,0
1/5/2018 5:00,1.691111111,78.41666667,0.383333333,34.82,0,41787.2404,16.67888889,1.691111111,1,5,0
1/5/2018 6:00,2.173333333,74.10666667,3.833333333,33.25888889,0,44265.95203,16.67888889,1.691111111,1,5,0
1/5/2018 7:00,2.352222222,75.43,2.683333333,34.63111111,0,47603.61578,16.67888889,1.691111111,1,5,0
1/5/2018 8:00,4.512222222,73.79,1.022222222,39.62444444,0,49054.99184,16.67888889,1.691111111,1,5,0
1/5/2018 9:00,7.962222222,70.30666667,3.322222222,44.53666667,0,48216.94957,16.67888889,1.691111111,1,5,0
1/5/2018 10:00,10.53666667,61.54666667,4.727777778,49.34444444,0,46521.90767,16.67888889,1.691111111,1,5,0
1/5/2018 11:00,12.63,56.29666667,6.772222222,53.96111111,0,44645.17366,16.67888889,1.691111111,1,5,0
1/5/2018 12:00,14.16666667,51.98666667,5.622222222,57.51111111,0,42542.52695,16.67888889,1.691111111,1,5,0
1/5/2018 13:00,15.52444444,44.67333333,4.216666667,59.93333333,0,40424.38048,16.67888889,1.691111111,1,5,0
1/5/2018 14:00,16.21555556,44.11666667,4.088888889,61.18888889,0,38855.03281,16.67888889,1.691111111,1,5,0
1/5/2018 15:00,16.67888889,43.28666667,3.961111111,62.02222222,0,37613.02847,16.67888889,1.691111111,1,5,0
1/5/2018 16:00,16.14777778,48.93666667,5.494444444,61.05555556,0,36739.9305,16.67888889,1.691111111,1,5,0
1/5/2018 17:00,12.73444444,53.79333333,5.494444444,54.38777778,0,36678.06802,16.67888889,1.691111111,1,5,0
1/5/2018 18:00,9.333333333,62.46666667,3.833333333,47.74777778,0,38305.01318,16.67888889,1.691111111,1,5,0
1/5/2018 19:00,7.888888889,72.22666667,2.811111111,44.97777778,0,40725.30896,16.67888889,1.691111111,1,5,0
1/5/2018 20:00,6.956666667,78.90333333,2.427777778,43.20222222,0,41133.19876,16.67888889,1.691111111,1,5,0
1/5/2018 21:00,5.932222222,83.97666667,2.3,41.25888889,0,41346.20832,16.67888889,1.691111111,1,5,0
1/5/2018 22:00,4.87,88.47333333,1.788888889,39.48444444,0,41155.65785,16.67888889,1.691111111,1,5,0
1/5/2018 23:00,4.144444444,90.56333333,1.022222222,38.70111111,0,40175.07121,16.67888889,1.691111111,1,5,0
1/6/2018 0:00,4,92.14333333,1.15,38.46888889,0,38883.68913,19.60444444,2.74,1,6,0
1/6/2018 1:00,3.975555556,91.92666667,1.533333333,37.88444444,0,37837.62232,19.60444444,2.74,1,6,0
1/6/2018 2:00,3.024444444,92.47666667,1.405555556,36.23666667,0,37428.1359,19.60444444,2.74,1,6,0
1/6/2018 3:00,2.918888889,92.95,1.661111111,35.81222222,0,37414.01665,19.60444444,2.74,1,6,0
1/6/2018 4:00,2.74,93.53,1.788888889,35.38444444,0,37853.34445,19.60444444,2.74,1,6,0
1/6/2018 5:00,2.833333333,93.52666667,1.661111111,35.62333333,0,38639.87148,19.60444444,2.74,1,6,0
1/6/2018 6:00,2.974444444,92.94,1.533333333,36.00666667,0,40016.58011,19.60444444,2.74,1,6,0
1/6/2018 7:00,2.851111111,92.81666667,1.533333333,35.84777778,0,41748.49881,19.60444444,2.74,1,6,0
1/6/2018 8:00,5.722222222,89.6,2.811111111,40.54222222,0,43146.73608,19.60444444,2.74,1,6,0
1/6/2018 9:00,10.52444444,75.30666667,3.322222222,49.92888889,0,43483.4218,19.60444444,2.74,1,6,0
1/6/2018 10:00,14.76555556,61.90666667,5.622222222,58.40444444,0,42553.43664,19.60444444,2.74,1,6,0
1/6/2018 11:00,17.06777778,53.81666667,7.922222222,62.72222222,0,40980.58113,19.60444444,2.74,1,6,0
1/6/2018 12:00,18.26555556,51.19666667,6.644444444,64.88888889,0,38977.50433,19.60444444,2.74,1,6,0
1/6/2018 13:00,19.24666667,49.41333333,7.794444444,66.64444444,0,37140.55578,19.60444444,2.74,1,6,0
1/6/2018 14:00,19.60444444,49.55333333,7.155555556,67.28888889,0,35650.1544,19.60444444,2.74,1,6,0
1/6/2018 15:00,19.40111111,50.02333333,8.816666667,66.93333333,0,34549.70962,19.60444444,2.74,1,6,0
1/6/2018 16:00,18.13555556,54.87333333,9.455555556,64.64444444,0,34081.88021,19.60444444,2.74,1,6,0
1/6/2018 17:00,16.19222222,60.87666667,8.433333333,61.13333333,0,34222.60716,19.60444444,2.74,1,6,0
1/6/2018 18:00,14.21,67.94666667,5.75,57.47444444,0,35722.84421,19.60444444,2.74,1,6,0
1/6/2018 19:00,12.92,74.13666667,4.216666667,54.99555556,0,37665.10452,19.60444444,2.74,1,6,0
1/6/2018 20:00,11.60555556,78.15666667,3.705555556,52.55444444,0,37790.3732,19.60444444,2.74,1,6,0
1/6/2018 21:00,11.96333333,79.72666667,4.855555556,52.95222222,0,37489.80535,19.60444444,2.74,1,6,0
1/6/2018 22:00,11.75333333,81.73,5.558333333,51.37388889,0,36921.36089,19.60444444,2.74,1,6,0
1/6/2018 23:00,11.12888889,83.90666667,4.344444444,50.20555556,0,35772.33256,19.60444444,2.74,1,6,0
1/7/2018 0:00,10.59222222,84.83666667,3.705555556,49.37,0,34314.16871,20.53666667,10.59222222,1,7,0
1/7/2018 1:00,10.91333333,84.84,4.344444444,49.72666667,0,33025.92558,20.53666667,10.59222222,1,7,0
1/7/2018 2:00,11.17888889,85.47666667,4.983333333,49.97111111,0,32160.06596,20.53666667,10.59222222,1,7,0
1/7/2018 3:00,11.35888889,83.20333333,6.772222222,50.57111111,0,31691.97381,20.53666667,10.59222222,1,7,0
1/7/2018 4:00,10.70333333,85.32,5.111111111,49.77777778,0,31482.43173,20.53666667,10.59222222,1,7,0
1/7/2018 5:00,10.65444444,87.49,3.322222222,50.02333333,0,31627.50626,20.53666667,10.59222222,1,7,0
1/7/2018 6:00,10.83333333,89.26666667,4.855555556,49.34222222,0,32268.09504,20.53666667,10.59222222,1,7,0
1/7/2018 7:00,11.45555556,87.59666667,8.433333333,51.12222222,0,33236.48042,20.53666667,10.59222222,1,7,0
1/7/2018 8:00,12.61777778,83.71333333,6.644444444,53.8,0,34334.27755,20.53666667,10.59222222,1,7,0
1/7/2018 9:00,14.58111111,74.31666667,8.305555556,57.97444444,0,35387.75925,20.53666667,10.59222222,1,7,0
1/7/2018 10:00,16.94444444,66.41333333,11.88333333,62.5,0,36224.75815,20.53666667,10.59222222,1,7,0
1/7/2018 11:00,18.55555556,64.47333333,13.28888889,65.38888889,0,36391.59461,20.53666667,10.59222222,1,7,0
1/7/2018 12:00,19.92555556,62.82666667,14.82222222,67.86666667,0,36165.84842,20.53666667,10.59222222,1,7,0
1/7/2018 13:00,20.52444444,59.68,14.43888889,68.93333333,0,35910.39392,20.53666667,10.59222222,1,7,0
1/7/2018 14:00,20.53666667,57.27,12.52222222,68.96666667,0,35726.6597,20.53666667,10.59222222,1,7,0
1/7/2018 15:00,20.19666667,58.70333333,10.47777778,68.34444444,0,35382.24193,20.53666667,10.59222222,1,7,0
1/7/2018 16:00,19.82666667,60.88333333,10.09444444,67.7,0,35290.91319,20.53666667,10.59222222,1,7,0
1/7/2018 17:00,18.79666667,62.45,9.072222222,65.83333333,0.113333333,35677.94918,20.53666667,10.59222222,1,7,0
1/7/2018 18:00,18.09888889,65.49333333,5.111111111,64.6,0.931111111,37006.1932,20.53666667,10.59222222,1,7,0
1/7/2018 19:00,17.29666667,72.49666667,4.727777778,63.13333333,0.536666667,38085.31071,20.53666667,10.59222222,1,7,0
1/7/2018 20:00,16.41333333,78.05666667,3.705555556,61.54444444,0,37896.02501,20.53666667,10.59222222,1,7,0
1/7/2018 21:00,15.88888889,83.11666667,3.961111111,60.62222222,0.027777778,37102.95288,20.53666667,10.59222222,1,7,0
1/7/2018 22:00,15.51888889,87.99,4.216666667,60.13333333,1.834444444,35880.20509,20.53666667,10.59222222,1,7,0
1/7/2018 23:00,15.12333333,85.1885,3.833333333,59.93166667,0,33992.68481,20.53666667,10.59222222,1,7,0
1/8/2018 0:00,15.34666667,82.387,5.494444444,59.73,0.055555556,32063.40493,18.65444444,6.073333333,1,1,0
1/8/2018 1:00,14.66,79.5855,6.005555556,59.52833333,0,30767.00713,18.65444444,6.073333333,1,1,0
1/8/2018 2:00,14.20444444,76.784,10.86111111,59.32666667,0,30231.16514,18.65444444,6.073333333,1,1,0
1/8/2018 3:00,12.93888889,73.9825,11.24444444,59.125,0,30174.98405,18.65444444,6.073333333,1,1,0
1/8/2018 4:00,12.24666667,71.181,10.22222222,58.92333333,0,30740.03942,18.65444444,6.073333333,1,1,0
1/8/2018 5:00,11.25333333,68.3795,10.60555556,58.72166667,0,32168.56298,18.65444444,6.073333333,1,1,0
1/8/2018 6:00,10.41333333,65.578,9.327777778,58.52,0,35067.3995,18.65444444,6.073333333,1,1,0
1/8/2018 7:00,9.852222222,62.7765,8.688888889,58.31833333,0,39207.62656,18.65444444,6.073333333,1,1,0
1/8/2018 8:00,10.87666667,59.975,10.60555556,58.11666667,0,41073.71894,18.65444444,6.073333333,1,1,0
1/8/2018 9:00,12.25333333,57.1735,11.37222222,57.915,0,40585.97354,18.65444444,6.073333333,1,1,0
1/8/2018 10:00,13.95666667,54.372,14.18333333,57.71333333,0,39819.44715,18.65444444,6.073333333,1,1,0
1/8/2018 11:00,15.5,51.5705,11.88333333,57.51166667,0,39118.99291,18.65444444,6.073333333,1,1,0
1/8/2018 12:00,16.55555556,48.769,12.01111111,57.31,0,38234.79403,18.65444444,6.073333333,1,1,0
1/8/2018 13:00,17.50666667,45.9675,12.65,57.10833333,0,37366.94861,18.65444444,6.073333333,1,1,0
1/8/2018 14:00,18.43222222,43.166,14.05555556,56.90666667,0,36734.87251,18.65444444,6.073333333,1,1,0
1/8/2018 15:00,18.65444444,40.3645,13.28888889,56.705,0,36117.40406,18.65444444,6.073333333,1,1,0
1/8/2018 16:00,18.07444444,37.563,10.22222222,56.50333333,0,35640.16887,18.65444444,6.073333333,1,1,0
1/8/2018 17:00,16.09222222,34.7615,5.877777778,56.30166667,0,35707.56148,18.65444444,6.073333333,1,1,0
1/8/2018 18:00,13.38888889,31.96,1.788888889,56.1,0,36933.05668,18.65444444,6.073333333,1,1,0
1/8/2018 19:00,11.12444444,36.91,0,52,0,39412.75163,18.65444444,6.073333333,1,1,0
1/8/2018 20:00,9.783333333,48.96333333,0.766666667,49.40888889,0,39807.75954,18.65444444,6.073333333,1,1,0
1/8/2018 21:00,8.605555556,60.91666667,1.533333333,46.99777778,0,39607.12866,18.65444444,6.073333333,1,1,0
1/8/2018 22:00,7.463333333,63.96,2.427777778,44.24444444,0,38758.37236,18.65444444,6.073333333,1,1,0
1/8/2018 23:00,6.073333333,64.38,1.788888889,41.77666667,0,36941.68713,18.65444444,6.073333333,1,1,0
1/9/2018 0:00,5.882222222,65.09666667,0.894444444,42.06777778,0,35287.54156,15.43777778,5.086666667,1,2,0
1/9/2018 1:00,5.413333333,68.51333333,1.533333333,40.88,0,34135.07727,15.43777778,5.086666667,1,2,0
1/9/2018 2:00,6.066666667,64.07666667,1.533333333,42.02111111,0,33894.16924,15.43777778,5.086666667,1,2,0
1/9/2018 3:00,5.204444444,74.50666667,1.533333333,40.31444444,0,34182.46582,15.43777778,5.086666667,1,2,0
1/9/2018 4:00,5.086666667,74.96,1.533333333,39.96555556,0,34877.71164,15.43777778,5.086666667,1,2,0
1/9/2018 5:00,5.394444444,70.71,1.533333333,40.60777778,0,36465.8104,15.43777778,5.086666667,1,2,0
1/9/2018 6:00,5.092222222,75.07333333,1.277777778,40.27444444,0,39634.21647,15.43777778,5.086666667,1,2,0
1/9/2018 7:00,5.76,73.84333333,2.938888889,40.54222222,0,44226.26622,15.43777778,5.086666667,1,2,0
1/9/2018 8:00,7.586666667,68.82333333,3.961111111,43.48555556,0,45808.56793,15.43777778,5.086666667,1,2,0
1/9/2018 9:00,9.505555556,56.89,4.088888889,47.07111111,0,44682.16729,15.43777778,5.086666667,1,2,0
1/9/2018 10:00,10.98222222,46.61666667,3.45,50.24222222,0,43315.78607,15.43777778,5.086666667,1,2,0
1/9/2018 11:00,12.48777778,36.97666667,3.066666667,53.83222222,0,42079.19989,15.43777778,5.086666667,1,2,0
1/9/2018 12:00,13.88333333,29.83,2.3,56.59888889,0,40714.70964,15.43777778,5.086666667,1,2,0
1/9/2018 13:00,14.85222222,27.37,2.172222222,57.75333333,0,39439.20601,15.43777778,5.086666667,1,2,0
1/9/2018 14:00,15.40111111,25,4.216666667,58.45,0,38460.97943,15.43777778,5.086666667,1,2,0
1/9/2018 15:00,15.43777778,23.89333333,4.088888889,58.50555556,0,37721.98155,15.43777778,5.086666667,1,2,0
1/9/2018 16:00,15.24111111,23.28333333,4.855555556,58.05222222,0,37297.06576,15.43777778,5.086666667,1,2,0
1/9/2018 17:00,13.08111111,28.98666667,4.6,54.63333333,0,37615.12682,15.43777778,5.086666667,1,2,0
1/9/2018 18:00,11.11111111,54.33333333,4.727777778,50.96777778,0,39207.53165,15.43777778,5.086666667,1,2,0
1/9/2018 19:00,10.88888889,65.58666667,3.577777778,51.32222222,0,41627.1334,15.43777778,5.086666667,1,2,0
1/9/2018 20:00,10.29666667,77.01666667,4.472222222,50.01555556,0,41865.24628,15.43777778,5.086666667,1,2,0
1/9/2018 21:00,9.92,87.90666667,5.111111111,49.05333333,0,41482.87439,15.43777778,5.086666667,1,2,0
1/9/2018 22:00,9.66,92.69,5.877777778,48.13222222,0,40102.79006,15.43777778,5.086666667,1,2,0
1/9/2018 23:00,9.357777778,94.42666667,4.983333333,47.15888889,0,37816.83432,15.43777778,5.086666667,1,2,0
1/10/2018 0:00,8.845555556,95.81666667,3.833333333,46.28333333,0,35567.23916,19.24777778,8.468888889,1,3,0
1/10/2018 1:00,8.715555556,95.56666667,4.088888889,45.97777778,0,34211.98736,19.24777778,8.468888889,1,3,0
1/10/2018 2:00,8.524444444,95.66333333,4.088888889,45.60333333,0,33574.51786,19.24777778,8.468888889,1,3,0
1/10/2018 3:00,8.468888889,95.78,3.45,45.79111111,0,33419.77151,19.24777778,8.468888889,1,3,0
1/10/2018 4:00,8.493333333,95.76666667,2.172222222,46.52777778,0,33535.07198,19.24777778,8.468888889,1,3,0
1/10/2018 5:00,8.703333333,96.02333333,2.3,46.51111111,0,34532.84413,19.24777778,8.468888889,1,3,0
1/10/2018 6:00,8.838888889,96.04333333,1.661111111,47.14,0,37032.34924,19.24777778,8.468888889,1,3,0
1/10/2018 7:00,9.092222222,95.68666667,3.066666667,47.34222222,0,40975.14445,19.24777778,8.468888889,1,3,0
1/10/2018 8:00,9.703333333,95.95333333,4.855555556,48.29,0,42276.18836,19.24777778,8.468888889,1,3,0
1/10/2018 9:00,10.72888889,96.24333333,4.855555556,50.3,0,41570.83532,19.24777778,8.468888889,1,3,0
1/10/2018 10:00,12.87666667,92.52,5.877777778,54.01777778,0,41178.48792,19.24777778,8.468888889,1,3,0
1/10/2018 11:00,15.40111111,68.14333333,10.22222222,58.61444444,0,40729.09893,19.24777778,8.468888889,1,3,0
1/10/2018 12:00,17.31444444,49.21,10.22222222,63.16666667,0,40071.75973,19.24777778,8.468888889,1,3,0
1/10/2018 13:00,18.41888889,42.85,11.24444444,65.14444444,0,39337.67317,19.24777778,8.468888889,1,3,0
1/10/2018 14:00,19.15444444,37.66666667,12.13888889,66.47777778,0,38621.11954,19.24777778,8.468888889,1,3,0
1/10/2018 15:00,19.24777778,36.70666667,11.75555556,66.62222222,0,37897.32278,19.24777778,8.468888889,1,3,0
1/10/2018 16:00,18.39555556,41.6,11.88333333,65.11111111,0,37205.82131,19.24777778,8.468888889,1,3,0
1/10/2018 17:00,16.97555556,58.48333333,9.583333333,62.55555556,0,36960.46261,19.24777778,8.468888889,1,3,0
